date,match_id,season,team1_id,team2_id,team_id,venue_id,player_id,playing_xi_flag
28-04-2008,2008_15,2008,CSK,RCB,CSK,7,7,0.0
28-04-2008,2008_15,2008,CSK,RCB,CSK,7,8,0.0
28-04-2008,2008_15,2008,CSK,RCB,CSK,7,9,0.0
28-04-2008,2008_15,2008,CSK,RCB,CSK,7,10,0.0
28-04-2008,2008_15,2008,CSK,RCB,CSK,7,11,0.0
28-04-2008,2008_15,2008,CSK,RCB,CSK,7,12,1.0
28-04-2008,2008_15,2008,CSK,RCB,CSK,7,13,0.0
28-04-2008,2008_15,2008,CSK,RCB,CSK,7,14,1.0
28-04-2008,2008_15,2008,CSK,RCB,CSK,7,15,0.0
28-04-2008,2008_15,2008,CSK,RCB,CSK,7,16,0.0
28-04-2008,2008_15,2008,CSK,RCB,CSK,7,17,1.0
28-04-2008,2008_15,2008,CSK,RCB,CSK,7,18,1.0
28-04-2008,2008_15,2008,CSK,RCB,CSK,7,19,1.0
28-04-2008,2008_15,2008,CSK,RCB,CSK,7,20,0.0
28-04-2008,2008_15,2008,CSK,RCB,CSK,7,21,1.0
28-04-2008,2008_15,2008,CSK,RCB,CSK,7,22,0.0
28-04-2008,2008_15,2008,CSK,RCB,CSK,7,23,1.0
28-04-2008,2008_15,2008,CSK,RCB,CSK,7,24,1.0
28-04-2008,2008_15,2008,CSK,RCB,CSK,7,25,0.0
02-05-2008,2008_20,2008,CSK,DD,CSK,5,1,1.0
02-05-2008,2008_20,2008,CSK,DD,CSK,5,2,0.0
02-05-2008,2008_20,2008,CSK,DD,CSK,5,3,0.0
02-05-2008,2008_20,2008,CSK,DD,CSK,5,4,0.0
02-05-2008,2008_20,2008,CSK,DD,CSK,5,5,1.0
02-05-2008,2008_20,2008,CSK,DD,CSK,5,6,0.0
02-05-2008,2008_20,2008,CSK,DD,CSK,5,7,0.0
02-05-2008,2008_20,2008,CSK,DD,CSK,5,8,0.0
02-05-2008,2008_20,2008,CSK,DD,CSK,5,9,0.0
02-05-2008,2008_20,2008,CSK,DD,CSK,5,10,0.0
02-05-2008,2008_20,2008,CSK,DD,CSK,5,11,1.0
02-05-2008,2008_20,2008,CSK,DD,CSK,5,12,1.0
02-05-2008,2008_20,2008,CSK,DD,CSK,5,13,1.0
02-05-2008,2008_20,2008,CSK,DD,CSK,5,14,0.0
02-05-2008,2008_20,2008,CSK,DD,CSK,5,15,0.0
02-05-2008,2008_20,2008,CSK,DD,CSK,5,16,1.0
02-05-2008,2008_20,2008,CSK,DD,CSK,5,17,1.0
02-05-2008,2008_20,2008,CSK,DD,CSK,5,18,0.0
02-05-2008,2008_20,2008,CSK,DD,CSK,5,19,1.0
02-05-2008,2008_20,2008,CSK,DD,CSK,5,20,0.0
02-05-2008,2008_20,2008,CSK,DD,CSK,5,21,1.0
02-05-2008,2008_20,2008,CSK,DD,CSK,5,22,1.0
02-05-2008,2008_20,2008,CSK,DD,CSK,5,23,0.0
02-05-2008,2008_20,2008,CSK,DD,CSK,5,24,1.0
02-05-2008,2008_20,2008,CSK,DD,CSK,5,25,0.0
04-05-2008,2008_24,2008,CSK,RR,CSK,6,1,1.0
04-05-2008,2008_24,2008,CSK,RR,CSK,6,2,0.0
04-05-2008,2008_24,2008,CSK,RR,CSK,6,3,0.0
04-05-2008,2008_24,2008,CSK,RR,CSK,6,4,0.0
04-05-2008,2008_24,2008,CSK,RR,CSK,6,5,1.0
04-05-2008,2008_24,2008,CSK,RR,CSK,6,6,0.0
04-05-2008,2008_24,2008,CSK,RR,CSK,6,7,0.0
04-05-2008,2008_24,2008,CSK,RR,CSK,6,8,0.0
04-05-2008,2008_24,2008,CSK,RR,CSK,6,9,0.0
04-05-2008,2008_24,2008,CSK,RR,CSK,6,10,0.0
04-05-2008,2008_24,2008,CSK,RR,CSK,6,11,1.0
04-05-2008,2008_24,2008,CSK,RR,CSK,6,12,1.0
04-05-2008,2008_24,2008,CSK,RR,CSK,6,13,1.0
04-05-2008,2008_24,2008,CSK,RR,CSK,6,14,0.0
04-05-2008,2008_24,2008,CSK,RR,CSK,6,15,0.0
04-05-2008,2008_24,2008,CSK,RR,CSK,6,16,1.0
04-05-2008,2008_24,2008,CSK,RR,CSK,6,17,1.0
04-05-2008,2008_24,2008,CSK,RR,CSK,6,18,0.0
04-05-2008,2008_24,2008,CSK,RR,CSK,6,19,1.0
04-05-2008,2008_24,2008,CSK,RR,CSK,6,20,0.0
04-05-2008,2008_24,2008,CSK,RR,CSK,6,21,1.0
04-05-2008,2008_24,2008,CSK,RR,CSK,6,22,1.0
04-05-2008,2008_24,2008,CSK,RR,CSK,6,23,0.0
04-05-2008,2008_24,2008,CSK,RR,CSK,6,24,1.0
04-05-2008,2008_24,2008,CSK,RR,CSK,6,25,0.0
06-05-2008,2008_26,2008,CSK,DC,CSK,5,1,1.0
06-05-2008,2008_26,2008,CSK,DC,CSK,5,2,1.0
06-05-2008,2008_26,2008,CSK,DC,CSK,5,3,0.0
06-05-2008,2008_26,2008,CSK,DC,CSK,5,4,0.0
06-05-2008,2008_26,2008,CSK,DC,CSK,5,5,1.0
06-05-2008,2008_26,2008,CSK,DC,CSK,5,6,0.0
06-05-2008,2008_26,2008,CSK,DC,CSK,5,7,0.0
06-05-2008,2008_26,2008,CSK,DC,CSK,5,8,0.0
06-05-2008,2008_26,2008,CSK,DC,CSK,5,9,0.0
06-05-2008,2008_26,2008,CSK,DC,CSK,5,10,0.0
06-05-2008,2008_26,2008,CSK,DC,CSK,5,11,1.0
06-05-2008,2008_26,2008,CSK,DC,CSK,5,12,1.0
06-05-2008,2008_26,2008,CSK,DC,CSK,5,13,0.0
06-05-2008,2008_26,2008,CSK,DC,CSK,5,14,0.0
06-05-2008,2008_26,2008,CSK,DC,CSK,5,15,0.0
06-05-2008,2008_26,2008,CSK,DC,CSK,5,16,1.0
06-05-2008,2008_26,2008,CSK,DC,CSK,5,17,1.0
06-05-2008,2008_26,2008,CSK,DC,CSK,5,18,0.0
06-05-2008,2008_26,2008,CSK,DC,CSK,5,19,1.0
06-05-2008,2008_26,2008,CSK,DC,CSK,5,20,0.0
06-05-2008,2008_26,2008,CSK,DC,CSK,5,21,1.0
06-05-2008,2008_26,2008,CSK,DC,CSK,5,22,1.0
06-05-2008,2008_26,2008,CSK,DC,CSK,5,23,0.0
06-05-2008,2008_26,2008,CSK,DC,CSK,5,24,1.0
06-05-2008,2008_26,2008,CSK,DC,CSK,5,25,0.0
08-05-2008,2008_28,2008,DD,CSK,CSK,2,1,1.0
08-05-2008,2008_28,2008,DD,CSK,CSK,2,2,0.0
08-05-2008,2008_28,2008,DD,CSK,CSK,2,3,0.0
08-05-2008,2008_28,2008,DD,CSK,CSK,2,4,1.0
08-05-2008,2008_28,2008,DD,CSK,CSK,2,5,1.0
08-05-2008,2008_28,2008,DD,CSK,CSK,2,6,0.0
08-05-2008,2008_28,2008,DD,CSK,CSK,2,7,0.0
08-05-2008,2008_28,2008,DD,CSK,CSK,2,8,0.0
08-05-2008,2008_28,2008,DD,CSK,CSK,2,9,0.0
08-05-2008,2008_28,2008,DD,CSK,CSK,2,10,0.0
08-05-2008,2008_28,2008,DD,CSK,CSK,2,11,0.0
08-05-2008,2008_28,2008,DD,CSK,CSK,2,12,0.0
08-05-2008,2008_28,2008,DD,CSK,CSK,2,13,1.0
08-05-2008,2008_28,2008,DD,CSK,CSK,2,14,1.0
08-05-2008,2008_28,2008,DD,CSK,CSK,2,15,0.0
08-05-2008,2008_28,2008,DD,CSK,CSK,2,16,1.0
08-05-2008,2008_28,2008,DD,CSK,CSK,2,17,1.0
08-05-2008,2008_28,2008,DD,CSK,CSK,2,18,0.0
08-05-2008,2008_28,2008,DD,CSK,CSK,2,19,0.0
08-05-2008,2008_28,2008,DD,CSK,CSK,2,20,1.0
08-05-2008,2008_28,2008,DD,CSK,CSK,2,21,1.0
08-05-2008,2008_28,2008,DD,CSK,CSK,2,22,1.0
08-05-2008,2008_28,2008,DD,CSK,CSK,2,23,0.0
08-05-2008,2008_28,2008,DD,CSK,CSK,2,24,1.0
08-05-2008,2008_28,2008,DD,CSK,CSK,2,25,0.0
10-05-2008,2008_32,2008,CSK,KXI,CSK,5,1,1.0
10-05-2008,2008_32,2008,CSK,KXI,CSK,5,2,0.0
10-05-2008,2008_32,2008,CSK,KXI,CSK,5,3,0.0
10-05-2008,2008_32,2008,CSK,KXI,CSK,5,4,1.0
10-05-2008,2008_32,2008,CSK,KXI,CSK,5,5,1.0
10-05-2008,2008_32,2008,CSK,KXI,CSK,5,6,0.0
10-05-2008,2008_32,2008,CSK,KXI,CSK,5,7,0.0
10-05-2008,2008_32,2008,CSK,KXI,CSK,5,8,0.0
10-05-2008,2008_32,2008,CSK,KXI,CSK,5,9,0.0
10-05-2008,2008_32,2008,CSK,KXI,CSK,5,10,0.0
10-05-2008,2008_32,2008,CSK,KXI,CSK,5,11,0.0
10-05-2008,2008_32,2008,CSK,KXI,CSK,5,12,0.0
10-05-2008,2008_32,2008,CSK,KXI,CSK,5,13,1.0
10-05-2008,2008_32,2008,CSK,KXI,CSK,5,14,1.0
10-05-2008,2008_32,2008,CSK,KXI,CSK,5,15,0.0
10-05-2008,2008_32,2008,CSK,KXI,CSK,5,16,1.0
10-05-2008,2008_32,2008,CSK,KXI,CSK,5,17,1.0
10-05-2008,2008_32,2008,CSK,KXI,CSK,5,18,0.0
10-05-2008,2008_32,2008,CSK,KXI,CSK,5,19,0.0
10-05-2008,2008_32,2008,CSK,KXI,CSK,5,20,1.0
10-05-2008,2008_32,2008,CSK,KXI,CSK,5,21,1.0
10-05-2008,2008_32,2008,CSK,KXI,CSK,5,22,1.0
10-05-2008,2008_32,2008,CSK,KXI,CSK,5,23,0.0
10-05-2008,2008_32,2008,CSK,KXI,CSK,5,24,1.0
10-05-2008,2008_32,2008,CSK,KXI,CSK,5,25,0.0
14-05-2008,2008_37,2008,CSK,MI,CSK,1,1,1.0
14-05-2008,2008_37,2008,CSK,MI,CSK,1,2,0.0
14-05-2008,2008_37,2008,CSK,MI,CSK,1,3,0.0
14-05-2008,2008_37,2008,CSK,MI,CSK,1,4,1.0
14-05-2008,2008_37,2008,CSK,MI,CSK,1,5,1.0
14-05-2008,2008_37,2008,CSK,MI,CSK,1,6,0.0
14-05-2008,2008_37,2008,CSK,MI,CSK,1,7,0.0
14-05-2008,2008_37,2008,CSK,MI,CSK,1,8,0.0
14-05-2008,2008_37,2008,CSK,MI,CSK,1,9,0.0
14-05-2008,2008_37,2008,CSK,MI,CSK,1,10,0.0
14-05-2008,2008_37,2008,CSK,MI,CSK,1,11,0.0
14-05-2008,2008_37,2008,CSK,MI,CSK,1,12,0.0
14-05-2008,2008_37,2008,CSK,MI,CSK,1,13,1.0
14-05-2008,2008_37,2008,CSK,MI,CSK,1,14,0.0
14-05-2008,2008_37,2008,CSK,MI,CSK,1,15,0.0
14-05-2008,2008_37,2008,CSK,MI,CSK,1,16,1.0
14-05-2008,2008_37,2008,CSK,MI,CSK,1,17,1.0
14-05-2008,2008_37,2008,CSK,MI,CSK,1,18,0.0
14-05-2008,2008_37,2008,CSK,MI,CSK,1,19,1.0
14-05-2008,2008_37,2008,CSK,MI,CSK,1,20,1.0
14-05-2008,2008_37,2008,CSK,MI,CSK,1,21,1.0
14-05-2008,2008_37,2008,CSK,MI,CSK,1,22,1.0
14-05-2008,2008_37,2008,CSK,MI,CSK,1,23,0.0
14-05-2008,2008_37,2008,CSK,MI,CSK,1,24,1.0
14-05-2008,2008_37,2008,CSK,MI,CSK,1,25,0.0
18-05-2008,2008_44,2008,KKR,CSK,CSK,3,1,0.0
18-05-2008,2008_44,2008,KKR,CSK,CSK,3,2,0.0
18-05-2008,2008_44,2008,KKR,CSK,CSK,3,3,0.0
18-05-2008,2008_44,2008,KKR,CSK,CSK,3,4,1.0
18-05-2008,2008_44,2008,KKR,CSK,CSK,3,5,1.0
18-05-2008,2008_44,2008,KKR,CSK,CSK,3,6,0.0
18-05-2008,2008_44,2008,KKR,CSK,CSK,3,7,0.0
18-05-2008,2008_44,2008,KKR,CSK,CSK,3,8,0.0
18-05-2008,2008_44,2008,KKR,CSK,CSK,3,9,0.0
18-05-2008,2008_44,2008,KKR,CSK,CSK,3,10,0.0
18-05-2008,2008_44,2008,KKR,CSK,CSK,3,11,1.0
18-05-2008,2008_44,2008,KKR,CSK,CSK,3,12,1.0
18-05-2008,2008_44,2008,KKR,CSK,CSK,3,13,0.0
18-05-2008,2008_44,2008,KKR,CSK,CSK,3,14,0.0
18-05-2008,2008_44,2008,KKR,CSK,CSK,3,15,0.0
18-05-2008,2008_44,2008,KKR,CSK,CSK,3,16,0.0
18-05-2008,2008_44,2008,KKR,CSK,CSK,3,17,1.0
18-05-2008,2008_44,2008,KKR,CSK,CSK,3,18,0.0
18-05-2008,2008_44,2008,KKR,CSK,CSK,3,19,0.0
18-05-2008,2008_44,2008,KKR,CSK,CSK,3,20,0.0
18-05-2008,2008_44,2008,KKR,CSK,CSK,3,21,1.0
18-05-2008,2008_44,2008,KKR,CSK,CSK,3,22,1.0
18-05-2008,2008_44,2008,KKR,CSK,CSK,3,23,0.0
18-05-2008,2008_44,2008,KKR,CSK,CSK,3,24,0.0
18-05-2008,2008_44,2008,KKR,CSK,CSK,3,25,0.0
21-05-2008,2008_48,2008,RCB,CSK,CSK,5,1,1.0
21-05-2008,2008_48,2008,RCB,CSK,CSK,5,2,0.0
21-05-2008,2008_48,2008,RCB,CSK,CSK,5,3,0.0
21-05-2008,2008_48,2008,RCB,CSK,CSK,5,4,1.0
21-05-2008,2008_48,2008,RCB,CSK,CSK,5,5,1.0
21-05-2008,2008_48,2008,RCB,CSK,CSK,5,6,0.0
21-05-2008,2008_48,2008,RCB,CSK,CSK,5,7,0.0
21-05-2008,2008_48,2008,RCB,CSK,CSK,5,8,0.0
21-05-2008,2008_48,2008,RCB,CSK,CSK,5,9,0.0
21-05-2008,2008_48,2008,RCB,CSK,CSK,5,10,0.0
21-05-2008,2008_48,2008,RCB,CSK,CSK,5,11,1.0
21-05-2008,2008_48,2008,RCB,CSK,CSK,5,12,1.0
21-05-2008,2008_48,2008,RCB,CSK,CSK,5,13,1.0
21-05-2008,2008_48,2008,RCB,CSK,CSK,5,14,0.0
21-05-2008,2008_48,2008,RCB,CSK,CSK,5,15,0.0
21-05-2008,2008_48,2008,RCB,CSK,CSK,5,16,1.0
21-05-2008,2008_48,2008,RCB,CSK,CSK,5,17,1.0
21-05-2008,2008_48,2008,RCB,CSK,CSK,5,18,0.0
21-05-2008,2008_48,2008,RCB,CSK,CSK,5,19,0.0
21-05-2008,2008_48,2008,RCB,CSK,CSK,5,20,0.0
21-05-2008,2008_48,2008,RCB,CSK,CSK,5,21,1.0
21-05-2008,2008_48,2008,RCB,CSK,CSK,5,22,1.0
21-05-2008,2008_48,2008,RCB,CSK,CSK,5,23,0.0
21-05-2008,2008_48,2008,RCB,CSK,CSK,5,24,1.0
21-05-2008,2008_48,2008,RCB,CSK,CSK,5,25,0.0
24-05-2008,2008_51,2008,RR,CSK,CSK,5,1,1.0
24-05-2008,2008_51,2008,RR,CSK,CSK,5,2,0.0
24-05-2008,2008_51,2008,RR,CSK,CSK,5,3,0.0
24-05-2008,2008_51,2008,RR,CSK,CSK,5,4,1.0
24-05-2008,2008_51,2008,RR,CSK,CSK,5,5,1.0
24-05-2008,2008_51,2008,RR,CSK,CSK,5,6,0.0
24-05-2008,2008_51,2008,RR,CSK,CSK,5,7,0.0
24-05-2008,2008_51,2008,RR,CSK,CSK,5,8,0.0
24-05-2008,2008_51,2008,RR,CSK,CSK,5,9,0.0
24-05-2008,2008_51,2008,RR,CSK,CSK,5,10,1.0
24-05-2008,2008_51,2008,RR,CSK,CSK,5,11,1.0
24-05-2008,2008_51,2008,RR,CSK,CSK,5,12,1.0
24-05-2008,2008_51,2008,RR,CSK,CSK,5,13,0.0
24-05-2008,2008_51,2008,RR,CSK,CSK,5,14,0.0
24-05-2008,2008_51,2008,RR,CSK,CSK,5,15,0.0
24-05-2008,2008_51,2008,RR,CSK,CSK,5,16,1.0
24-05-2008,2008_51,2008,RR,CSK,CSK,5,17,1.0
24-05-2008,2008_51,2008,RR,CSK,CSK,5,18,0.0
24-05-2008,2008_51,2008,RR,CSK,CSK,5,19,0.0
24-05-2008,2008_51,2008,RR,CSK,CSK,5,20,0.0
24-05-2008,2008_51,2008,RR,CSK,CSK,5,21,1.0
24-05-2008,2008_51,2008,RR,CSK,CSK,5,22,1.0
24-05-2008,2008_51,2008,RR,CSK,CSK,5,23,0.0
24-05-2008,2008_51,2008,RR,CSK,CSK,5,24,1.0
24-05-2008,2008_51,2008,RR,CSK,CSK,5,25,0.0
27-05-2008,2008_55,2008,DC,CSK,CSK,4,1,1.0
27-05-2008,2008_55,2008,DC,CSK,CSK,4,2,0.0
27-05-2008,2008_55,2008,DC,CSK,CSK,4,3,0.0
27-05-2008,2008_55,2008,DC,CSK,CSK,4,4,1.0
27-05-2008,2008_55,2008,DC,CSK,CSK,4,5,1.0
27-05-2008,2008_55,2008,DC,CSK,CSK,4,6,0.0
27-05-2008,2008_55,2008,DC,CSK,CSK,4,7,0.0
27-05-2008,2008_55,2008,DC,CSK,CSK,4,8,0.0
27-05-2008,2008_55,2008,DC,CSK,CSK,4,9,0.0
27-05-2008,2008_55,2008,DC,CSK,CSK,4,10,0.0
27-05-2008,2008_55,2008,DC,CSK,CSK,4,11,1.0
27-05-2008,2008_55,2008,DC,CSK,CSK,4,12,1.0
27-05-2008,2008_55,2008,DC,CSK,CSK,4,13,0.0
27-05-2008,2008_55,2008,DC,CSK,CSK,4,14,0.0
27-05-2008,2008_55,2008,DC,CSK,CSK,4,15,0.0
27-05-2008,2008_55,2008,DC,CSK,CSK,4,16,0.0
27-05-2008,2008_55,2008,DC,CSK,CSK,4,17,1.0
27-05-2008,2008_55,2008,DC,CSK,CSK,4,18,0.0
27-05-2008,2008_55,2008,DC,CSK,CSK,4,19,0.0
27-05-2008,2008_55,2008,DC,CSK,CSK,4,20,0.0
27-05-2008,2008_55,2008,DC,CSK,CSK,4,21,1.0
27-05-2008,2008_55,2008,DC,CSK,CSK,4,22,1.0
27-05-2008,2008_55,2008,DC,CSK,CSK,4,23,0.0
27-05-2008,2008_55,2008,DC,CSK,CSK,4,24,1.0
27-05-2008,2008_55,2008,DC,CSK,CSK,4,25,0.0
31-05-2008,2008_57,2008,KXI,CSK,CSK,1,1,0.0
31-05-2008,2008_57,2008,KXI,CSK,CSK,1,2,0.0
31-05-2008,2008_57,2008,KXI,CSK,CSK,1,3,0.0
31-05-2008,2008_57,2008,KXI,CSK,CSK,1,4,1.0
31-05-2008,2008_57,2008,KXI,CSK,CSK,1,5,0.0
31-05-2008,2008_57,2008,KXI,CSK,CSK,1,6,0.0
31-05-2008,2008_57,2008,KXI,CSK,CSK,1,7,0.0
31-05-2008,2008_57,2008,KXI,CSK,CSK,1,8,0.0
31-05-2008,2008_57,2008,KXI,CSK,CSK,1,9,0.0
31-05-2008,2008_57,2008,KXI,CSK,CSK,1,10,0.0
31-05-2008,2008_57,2008,KXI,CSK,CSK,1,11,1.0
31-05-2008,2008_57,2008,KXI,CSK,CSK,1,12,1.0
31-05-2008,2008_57,2008,KXI,CSK,CSK,1,13,1.0
31-05-2008,2008_57,2008,KXI,CSK,CSK,1,14,0.0
31-05-2008,2008_57,2008,KXI,CSK,CSK,1,15,0.0
31-05-2008,2008_57,2008,KXI,CSK,CSK,1,16,0.0
31-05-2008,2008_57,2008,KXI,CSK,CSK,1,17,1.0
31-05-2008,2008_57,2008,KXI,CSK,CSK,1,18,0.0
31-05-2008,2008_57,2008,KXI,CSK,CSK,1,19,0.0
31-05-2008,2008_57,2008,KXI,CSK,CSK,1,20,0.0
31-05-2008,2008_57,2008,KXI,CSK,CSK,1,21,1.0
31-05-2008,2008_57,2008,KXI,CSK,CSK,1,22,1.0
31-05-2008,2008_57,2008,KXI,CSK,CSK,1,23,0.0
31-05-2008,2008_57,2008,KXI,CSK,CSK,1,24,1.0
31-05-2008,2008_57,2008,KXI,CSK,CSK,1,25,0.0
01-06-2008,2008_58,2008,CSK,RR,CSK,10,1,1.0
01-06-2008,2008_58,2008,CSK,RR,CSK,10,2,0.0
01-06-2008,2008_58,2008,CSK,RR,CSK,10,3,0.0
01-06-2008,2008_58,2008,CSK,RR,CSK,10,4,1.0
01-06-2008,2008_58,2008,CSK,RR,CSK,10,5,0.0
01-06-2008,2008_58,2008,CSK,RR,CSK,10,6,0.0
01-06-2008,2008_58,2008,CSK,RR,CSK,10,7,0.0
01-06-2008,2008_58,2008,CSK,RR,CSK,10,8,0.0
01-06-2008,2008_58,2008,CSK,RR,CSK,10,9,0.0
01-06-2008,2008_58,2008,CSK,RR,CSK,10,10,0.0
01-06-2008,2008_58,2008,CSK,RR,CSK,10,11,1.0
01-06-2008,2008_58,2008,CSK,RR,CSK,10,12,1.0
01-06-2008,2008_58,2008,CSK,RR,CSK,10,13,1.0
01-06-2008,2008_58,2008,CSK,RR,CSK,10,14,0.0
01-06-2008,2008_58,2008,CSK,RR,CSK,10,15,0.0
01-06-2008,2008_58,2008,CSK,RR,CSK,10,16,1.0
01-06-2008,2008_58,2008,CSK,RR,CSK,10,17,1.0
01-06-2008,2008_58,2008,CSK,RR,CSK,10,18,0.0
01-06-2008,2008_58,2008,CSK,RR,CSK,10,19,0.0
01-06-2008,2008_58,2008,CSK,RR,CSK,10,20,1.0
01-06-2008,2008_58,2008,CSK,RR,CSK,10,21,1.0
01-06-2008,2008_58,2008,CSK,RR,CSK,10,22,1.0
01-06-2008,2008_58,2008,CSK,RR,CSK,10,23,0.0
01-06-2008,2008_58,2008,CSK,RR,CSK,10,24,1.0
01-06-2008,2008_58,2008,CSK,RR,CSK,10,25,0.0
20-04-2008,2008_5,2008,DC,KKR,DC,3,26,1.0
20-04-2008,2008_5,2008,DC,KKR,DC,3,27,0.0
20-04-2008,2008_5,2008,DC,KKR,DC,3,28,1.0
20-04-2008,2008_5,2008,DC,KKR,DC,3,29,1.0
